id,customer_id,transaction_date,amount_usd,currency,destination_suburb,destination_city,transaction_type,description,reference_number
2468,20,2025/10/02 13:41,794.66,ZAR,Richards Bay,Durban,WITHDRAWAL,Construction payment,TXN-2025-002948
2469,73,2025/10/02 14:45,5900,ZAR,Phoenix,Durban,DEPOSIT,Property deposit,TXN-2025-000029
2470,153,2025/10/02 18:44,540.74,ZAR,Somerset West,Durban,WITHDRAWAL,Equipment purchase,TXN-2025-000114
2471,22,2025/10/03 09:00,2323.99,ZAR,Durban North,Durban,TRANSFER,Investment capital,TXN-2025-001467
2472,13,2025/10/03 09:04,931.72,ZAR,Somerset West,Pretoria,PAYMENT,Medical expenses,TXN-2025-001418
2473,111,2025/10/03 09:38,6500,ZAR,Atteridgeville,Pretoria,PAYMENT,Export proceeds,TXN-2025-001471
2474,98,2025/10/03 11:27,12234.27,ZAR,Durban North,Durban,WITHDRAWAL,Construction materials,TXN-2025-001496
2475,185,2025/10/03 12:55,518.81,ZAR,Centurion,Pretoria,TRANSFER,Vehicle purchase,TXN-2025-001261
2476,5,2025/10/03 15:46,794.94,ZAR,Manenberg,Cape Town,TRANSFER,Supplier payment,TXN-2025-001137
2477,95,2025/10/03 18:10,904.89,ZAR,Manenberg,Cape Town,WITHDRAWAL,School fees,TXN-2025-000404
2478,10,2025/10/03 18:54,5900,ZAR,Krugersdorp,Durban,TRANSFER,Service payment,TXN-2025-000795
2479,113,2025/10/03 19:00,8500,ZAR,Krugersdorp,Johannesburg,PAYMENT,Construction materials,TXN-2025-002612
2480,10,2025/10/04 08:28,30504.56,ZAR,Green Point,Cape Town,PAYMENT,Travel expenses,TXN-2025-000698
2481,30,2025/10/04 08:33,964.24,ZAR,George Central,Cape Town,DEPOSIT,Export proceeds,TXN-2025-002391
2482,171,2025/10/04 09:59,5979.59,ZAR,Boksburg,Cape Town,DEPOSIT,Rental payment,TXN-2025-001130
2483,44,2025/10/04 12:45,13378.55,ZAR,Port Elizabeth Central,Durban,TRANSFER,Property deposit,TXN-2025-001245
2484,79,2025/10/04 15:03,4848.59,ZAR,Mabopane,Pretoria,DEPOSIT,Software license,TXN-2025-002184
2485,98,2025/10/04 15:49,38856.55,ZAR,Nyanga,Cape Town,DEPOSIT,Supplier payment,TXN-2025-002730
2486,83,2025/10/04 17:54,12324.62,ZAR,La Lucia,Cape Town,WITHDRAWAL,Property deposit,TXN-2025-000669
2487,175,2025/10/04 18:28,30551.96,ZAR,Roodepoort,Cape Town,WITHDRAWAL,Furniture purchase,TXN-2025-002903
2488,10,2025/10/05 09:08,26115.28,ZAR,Atteridgeville,Pretoria,PAYMENT,IT services,TXN-2025-000615
2489,22,2025/10/05 09:09,1256.6,ZAR,Tembisa,Pretoria,WITHDRAWAL,Medical expenses,TXN-2025-002587
2490,100,2025/10/05 09:32,15950,ZAR,Claremont,Johannesburg,WITHDRAWAL,Equipment purchase,TXN-2025-002076
2491,185,2025/10/05 09:38,9999,ZAR,Fourways,Johannesburg,PAYMENT,Business payment,TXN-2025-000135
2492,121,2025/10/05 09:46,2871.58,ZAR,Observatory,Cape Town,DEPOSIT,Service payment,TXN-2025-000414
2493,123,2025/10/05 13:26,43181.97,ZAR,Plettenberg Bay,Johannesburg,WITHDRAWAL,IT services,TXN-2025-000594
2494,20,2025/10/05 13:39,12900,ZAR,Pietermaritzburg,Durban,TRANSFER,Sponsorship fee,TXN-2025-001623
2495,44,2025/10/06 08:11,10990,ZAR,La Lucia,Johannesburg,DEPOSIT,Gift payment,TXN-2025-000514
2496,99,2025/10/06 08:55,7500,ZAR,Salt Rock,Cape Town,WITHDRAWAL,Software license,TXN-2025-000551
2497,59,2025/10/06 16:02,7925.33,ZAR,Edenvale,Pretoria,PAYMENT,Construction payment,TXN-2025-001049
2498,109,2025/10/06 16:14,321.26,ZAR,Berea,Johannesburg,WITHDRAWAL,Service payment,TXN-2025-000902
2499,38,2025/10/06 16:48,438.28,ZAR,Pietermaritzburg,Durban,WITHDRAWAL,Utility payment,TXN-2025-001740
2500,68,2025/10/06 17:13,36649.86,ZAR,Rosebank,Johannesburg,PAYMENT,Equipment lease,TXN-2025-000255
2501,89,2025/10/06 18:52,12500,ZAR,Ballito,Durban,WITHDRAWAL,Equipment purchase,TXN-2025-001840
2502,10,2025/10/06 19:08,848.48,ZAR,East London Central,Cape Town,PAYMENT,Savings transfer,TXN-2025-001352
2503,73,2025/10/07 08:03,13336.74,ZAR,Krugersdorp,Durban,WITHDRAWAL,Entertainment costs,TXN-2025-001237
2504,132,2025/10/07 08:59,12319.95,ZAR,Polokwane,Pretoria,TRANSFER,Donation,TXN-2025-001490
2505,10,2025/10/07 10:48,13466.01,ZAR,Phoenix,Durban,TRANSFER,Donation,TXN-2025-000956
2506,10,2025/10/07 11:09,6500,ZAR,Manenberg,Cape Town,PAYMENT,Marketing services,TXN-2025-001335
2507,18,2025/10/07 11:56,42093.04,ZAR,Menlyn,Pretoria,PAYMENT,Business payment,TXN-2025-002263
2508,20,2025/10/07 13:59,9950,ZAR,Hillcrest,Johannesburg,PAYMENT,Subscription fee,TXN-2025-000092
2509,109,2025/10/07 14:40,2958.88,ZAR,Nelspruit,Durban,DEPOSIT,Investment capital,TXN-2025-001766
2510,102,2025/10/07 15:07,2081.49,ZAR,Kimberley Central,Pretoria,DEPOSIT,Investment funds,TXN-2025-002105
2511,178,2025/10/07 15:31,13256.48,ZAR,Morningside,Durban,TRANSFER,Subscription fee,TXN-2025-000163
2512,182,2025/10/07 16:37,49406.29,ZAR,Edenvale,Durban,WITHDRAWAL,Equipment lease,TXN-2025-000434
2513,65,2025/10/08 08:43,12990,ZAR,Waterkloof,Pretoria,TRANSFER,Export proceeds,TXN-2025-002014
2514,59,2025/10/08 09:19,2345.15,ZAR,Mabopane,Pretoria,DEPOSIT,Construction payment,TXN-2025-000971
2515,167,2025/10/08 12:18,5950,ZAR,Umhlanga Rocks,Durban,TRANSFER,Commission payment,TXN-2025-002833
2516,129,2025/10/08 13:29,25000,ZAR,Menlyn,Pretoria,WITHDRAWAL,Investment capital,TXN-2025-000610
2517,65,2025/10/08 15:23,976.39,ZAR,Sandton,Johannesburg,WITHDRAWAL,Marketing services,TXN-2025-001588
2518,83,2025/10/08 16:08,233.14,ZAR,Polokwane,Durban,TRANSFER,Sponsorship fee,TXN-2025-001806
2519,10,2025/10/08 17:20,316.25,ZAR,Nyanga,Cape Town,PAYMENT,Construction materials,TXN-2025-002369
2520,87,2025/10/08 18:17,15900,ZAR,Stellenbosch,Cape Town,WITHDRAWAL,Construction payment,TXN-2025-001329
2521,97,2025/10/09 14:01,7052.59,ZAR,Westville,Cape Town,PAYMENT,Maintenance costs,TXN-2025-000397
2522,10,2025/10/09 16:12,4409.9,ZAR,Umlazi,Durban,DEPOSIT,Donation,TXN-2025-000111
2523,26,2025/10/09 16:22,20000,ZAR,Newlands,Johannesburg,PAYMENT,Event payment,TXN-2025-002174
2524,51,2025/10/09 17:02,12995.77,ZAR,Mitchells Plain,Cape Town,WITHDRAWAL,Accounting services,TXN-2025-001695
2525,106,2025/10/09 18:13,5500,ZAR,Fourways,Johannesburg,TRANSFER,Subscription fee,TXN-2025-000771
2526,189,2025/10/09 18:22,2930.64,ZAR,Arcadia,Durban,WITHDRAWAL,Marketing services,TXN-2025-000388
2527,141,2025/10/09 18:36,34786.67,ZAR,Hatfield,Johannesburg,DEPOSIT,Loan repayment,TXN-2025-002470
2528,191,2025/10/09 18:41,32479.27,ZAR,Pietermaritzburg,Cape Town,TRANSFER,Construction materials,TXN-2025-000435
2529,95,2025/10/10 10:36,239.7,ZAR,Pietermaritzburg,Durban,PAYMENT,Professional services,TXN-2025-000179
2530,70,2025/10/10 11:43,32378.87,ZAR,Pietermaritzburg,Pretoria,TRANSFER,Import payment,TXN-2025-000648
2531,93,2025/10/10 13:14,44522.55,ZAR,Nelspruit,Cape Town,WITHDRAWAL,Furniture purchase,TXN-2025-002278
2532,124,2025/10/10 14:04,1142.92,ZAR,Salt Rock,Cape Town,PAYMENT,Personal transfer,TXN-2025-000381
2533,20,2025/10/10 14:18,21520.23,ZAR,George Central,Cape Town,PAYMENT,Equipment purchase,TXN-2025-002875
2534,149,2025/10/10 15:22,12000,ZAR,Pretoria Central,Pretoria,PAYMENT,Software license,TXN-2025-002815
2535,94,2025/10/10 15:33,166.93,ZAR,La Lucia,Cape Town,WITHDRAWAL,Training costs,TXN-2025-001650
2536,153,2025/10/10 16:48,1276.29,ZAR,Berea,Johannesburg,WITHDRAWAL,Maintenance costs,TXN-2025-001703
2537,77,2025/10/10 16:51,4948.56,ZAR,Edenvale,Cape Town,WITHDRAWAL,Donation,TXN-2025-000539
2538,125,2025/10/10 18:00,1492.48,ZAR,Benoni,Cape Town,WITHDRAWAL,Equipment lease,TXN-2025-002364
2539,40,2025/10/10 19:01,30662.98,ZAR,Waterkloof,Pretoria,TRANSFER,Stock purchase,TXN-2025-002724
2540,97,2025/10/11 11:55,893.02,ZAR,Mitchells Plain,Cape Town,WITHDRAWAL,IT services,TXN-2025-001178
2541,36,2025/10/11 12:24,679.37,ZAR,Fourways,Johannesburg,DEPOSIT,Vehicle purchase,TXN-2025-000491
2542,38,2025/10/11 12:41,11562.05,ZAR,Katlehong,Johannesburg,TRANSFER,Subscription fee,TXN-2025-001610
2543,61,2025/10/11 13:26,9999,ZAR,Tembisa,Johannesburg,DEPOSIT,Personal transfer,TXN-2025-001213
2544,115,2025/10/11 13:39,20869.12,ZAR,Newlands,Cape Town,WITHDRAWAL,Insurance premium,TXN-2025-000535
2545,186,2025/10/11 14:50,661.17,ZAR,Somerset West,Durban,PAYMENT,Furniture purchase,TXN-2025-001554
2546,200,2025/10/11 15:21,23030.27,ZAR,Paarl,Durban,DEPOSIT,Consulting fee,TXN-2025-001836
2547,187,2025/10/11 15:31,14208.5,ZAR,Kimberley Central,Durban,WITHDRAWAL,Legal fees,TXN-2025-002361
2548,38,2025/10/11 16:09,16537.38,ZAR,Ballito,Durban,WITHDRAWAL,Equipment purchase,TXN-2025-000724
2549,73,2025/10/11 16:29,7990,ZAR,Constantia,Cape Town,WITHDRAWAL,Legal fees,TXN-2025-001485
2550,193,2025/10/11 16:47,4078.17,ZAR,Sea Point,Cape Town,DEPOSIT,Export proceeds,TXN-2025-000332
2551,14,2025/10/11 17:07,24276.29,ZAR,Soshanguve,Pretoria,WITHDRAWAL,Trade payment,TXN-2025-001003
2552,33,2025/10/11 17:13,25040.16,ZAR,Camps Bay,Cape Town,PAYMENT,IT services,TXN-2025-001957
2553,118,2025/10/11 17:15,3971.46,ZAR,Kimberley Central,Cape Town,PAYMENT,Event payment,TXN-2025-001744
2554,145,2025/10/11 18:38,1045.19,ZAR,Ballito,Durban,WITHDRAWAL,School fees,TXN-2025-002829
2555,86,2025/10/12 08:09,1275.1,ZAR,Khayelitsha,Cape Town,TRANSFER,Construction materials,TXN-2025-002280
2556,42,2025/10/12 08:19,10174.15,ZAR,Kimberley Central,Cape Town,PAYMENT,Rental payment,TXN-2025-000905
2557,38,2025/10/12 08:48,15680.28,ZAR,Pietermaritzburg,Pretoria,PAYMENT,Commission payment,TXN-2025-000603
2558,49,2025/10/12 09:55,5408.09,ZAR,Hermanus,Cape Town,DEPOSIT,Loan repayment,TXN-2025-002529
2559,113,2025/10/12 12:52,3414.8,ZAR,Soweto,Johannesburg,DEPOSIT,Construction materials,TXN-2025-002530
2560,14,2025/10/12 16:52,10948.93,ZAR,Pietermaritzburg,Durban,PAYMENT,Commission payment,TXN-2025-000750
2561,39,2025/10/12 17:41,618.31,ZAR,Morningside,Durban,PAYMENT,Accounting services,TXN-2025-002522
2562,119,2025/10/12 17:53,20999,ZAR,Salt Rock,Durban,WITHDRAWAL,Accounting services,TXN-2025-001775
2563,78,2025/10/12 19:03,3858.34,ZAR,Bedfordview,Cape Town,TRANSFER,Investment funds,TXN-2025-001231
2564,77,2025/10/13 11:49,5105.79,ZAR,Bloemfontein Central,Johannesburg,PAYMENT,School fees,TXN-2025-001642
2565,21,2025/10/13 12:24,5577.01,ZAR,Salt Rock,Pretoria,WITHDRAWAL,School fees,TXN-2025-000288
2566,58,2025/10/13 18:36,10000,ZAR,Vosloorus,Johannesburg,TRANSFER,Construction payment,TXN-2025-002613
2567,52,2025/10/13 19:39,8243.01,ZAR,Hermanus,Pretoria,TRANSFER,Sponsorship fee,TXN-2025-000399
2568,48,2025/10/14 08:41,13590.24,ZAR,Constantia,Cape Town,WITHDRAWAL,Equipment lease,TXN-2025-002068
2569,69,2025/10/14 09:00,5375.67,ZAR,Randburg,Johannesburg,TRANSFER,Gift payment,TXN-2025-001117
2570,43,2025/10/14 12:47,20950,ZAR,Paarl,Cape Town,WITHDRAWAL,Supplier payment,TXN-2025-002463
2571,76,2025/10/14 13:16,28224.03,ZAR,Morningside,Durban,TRANSFER,Marketing services,TXN-2025-000002
2572,18,2025/10/14 13:41,847.15,ZAR,Ivory Park,Johannesburg,WITHDRAWAL,Legal fees,TXN-2025-000974
2573,2,2025/10/14 14:07,10999,ZAR,Boksburg,Johannesburg,TRANSFER,Service payment,TXN-2025-000592
2574,166,2025/10/14 15:12,12465.34,ZAR,Fourways,Johannesburg,DEPOSIT,Equipment lease,TXN-2025-000741
2575,14,2025/10/14 16:06,10500,ZAR,Woodlands,Cape Town,WITHDRAWAL,Training costs,TXN-2025-000967
2576,176,2025/10/14 16:59,3434.07,ZAR,Centurion,Pretoria,DEPOSIT,Personal transfer,TXN-2025-001458
2577,78,2025/10/15 09:24,236.88,ZAR,Rosebank,Johannesburg,PAYMENT,Utility payment,TXN-2025-000691
2578,94,2025/10/15 09:31,39539.57,ZAR,Menlyn,Pretoria,WITHDRAWAL,Loan repayment,TXN-2025-000440
2579,102,2025/10/15 09:52,37163.01,ZAR,Sandton,Johannesburg,WITHDRAWAL,Furniture purchase,TXN-2025-000802
2580,38,2025/10/15 13:21,13517.67,ZAR,Pietermaritzburg,Johannesburg,WITHDRAWAL,Maintenance costs,TXN-2025-000084
2581,179,2025/10/15 13:27,17149.5,ZAR,Germiston,Johannesburg,WITHDRAWAL,Marketing services,TXN-2025-001976
2582,194,2025/10/15 13:46,5089.32,ZAR,Port Elizabeth Central,Cape Town,DEPOSIT,Commission payment,TXN-2025-001289
2583,21,2025/10/15 15:16,1198.01,ZAR,Ballito,Durban,TRANSFER,Stock purchase,TXN-2025-001414
2584,32,2025/10/15 16:01,43976.98,ZAR,Sea Point,Cape Town,PAYMENT,Business payment,TXN-2025-000518
2585,163,2025/10/16 09:51,26631.09,ZAR,Kloof,Johannesburg,TRANSFER,Insurance premium,TXN-2025-000201
2586,30,2025/10/16 10:56,13782.15,ZAR,Somerset West,Durban,PAYMENT,Subscription fee,TXN-2025-000946
2587,38,2025/10/16 11:56,3191.75,ZAR,Port Elizabeth Central,Pretoria,WITHDRAWAL,Stock purchase,TXN-2025-000224
2588,157,2025/10/16 13:50,573.77,ZAR,Benoni,Pretoria,WITHDRAWAL,Investment funds,TXN-2025-002901
2589,45,2025/10/16 13:59,6382.6,ZAR,Chatsworth,Durban,PAYMENT,Equipment purchase,TXN-2025-001995
2590,44,2025/10/16 14:32,21244.01,ZAR,Observatory,Cape Town,TRANSFER,Sponsorship fee,TXN-2025-000205
2591,44,2025/10/16 14:52,15999,ZAR,Fourways,Johannesburg,DEPOSIT,Maintenance costs,TXN-2025-002579
2592,41,2025/10/16 16:44,6990,ZAR,Richards Bay,Johannesburg,DEPOSIT,Professional services,TXN-2025-002588
2593,100,2025/10/16 19:34,8000,ZAR,East London Central,Johannesburg,WITHDRAWAL,Gift payment,TXN-2025-001412
2594,47,2025/10/17 08:23,452.24,ZAR,Randburg,Johannesburg,WITHDRAWAL,Donation,TXN-2025-002081
2595,164,2025/10/17 10:55,22629.68,ZAR,Ivory Park,Johannesburg,WITHDRAWAL,Insurance premium,TXN-2025-002222
2596,33,2025/10/17 11:18,25000,ZAR,Phoenix,Durban,DEPOSIT,Gift payment,TXN-2025-000042
2597,172,2025/10/17 12:28,25606.71,ZAR,Somerset West,Johannesburg,TRANSFER,Event payment,TXN-2025-002299
2598,188,2025/10/17 14:49,810.19,ZAR,Richards Bay,Pretoria,PAYMENT,Investment capital,TXN-2025-002403
2599,185,2025/10/17 15:37,565.8,ZAR,Rosebank,Johannesburg,WITHDRAWAL,Sponsorship fee,TXN-2025-002132
2600,133,2025/10/17 18:27,1572.47,ZAR,East London Central,Cape Town,WITHDRAWAL,Vehicle purchase,TXN-2025-001968
2601,21,2025/10/17 19:41,10457.57,ZAR,Benoni,Durban,TRANSFER,Travel expenses,TXN-2025-002575
2602,12,2025/10/18 10:44,20473.3,ZAR,Port Elizabeth Central,Johannesburg,PAYMENT,Export proceeds,TXN-2025-001196
2603,186,2025/10/18 12:29,3091.73,ZAR,Fourways,Johannesburg,WITHDRAWAL,Office equipment,TXN-2025-001917
2604,60,2025/10/18 14:31,20500,ZAR,Hillcrest,Durban,DEPOSIT,Consulting fee,TXN-2025-002880
2605,135,2025/10/18 16:01,7499.01,ZAR,Westville,Pretoria,TRANSFER,Consulting fee,TXN-2025-002034
2606,77,2025/10/18 17:32,43433.09,ZAR,Kloof,Durban,TRANSFER,IT services,TXN-2025-001975
2607,188,2025/10/19 11:42,2553.67,ZAR,Arcadia,Cape Town,PAYMENT,Medical expenses,TXN-2025-002743
2608,74,2025/10/19 12:15,4758.32,ZAR,Randburg,Johannesburg,DEPOSIT,Vehicle purchase,TXN-2025-002112
2609,67,2025/10/19 12:22,12186.43,ZAR,Waterkloof,Pretoria,DEPOSIT,Stock purchase,TXN-2025-002639
2610,195,2025/10/19 15:51,15500,ZAR,Tsakane,Johannesburg,DEPOSIT,Trade payment,TXN-2025-001769
2611,129,2025/10/19 16:06,8900,ZAR,Edenvale,Pretoria,PAYMENT,Accounting services,TXN-2025-002355
2612,10,2025/10/19 16:59,288.83,ZAR,Pietermaritzburg,Johannesburg,TRANSFER,Event payment,TXN-2025-000357
2613,158,2025/10/19 17:21,40719.6,ZAR,Nelspruit,Durban,PAYMENT,Utility payment,TXN-2025-001990
2614,151,2025/10/19 17:55,4609.46,ZAR,La Lucia,Durban,DEPOSIT,Gift payment,TXN-2025-000859
2615,34,2025/10/19 18:08,406.57,ZAR,Alberton,Johannesburg,DEPOSIT,Import payment,TXN-2025-001941
2616,9,2025/10/19 18:11,45981.44,ZAR,La Lucia,Johannesburg,TRANSFER,Software license,TXN-2025-000368
2617,31,2025/10/19 18:27,25950,ZAR,La Lucia,Cape Town,PAYMENT,Consulting fee,TXN-2025-002607
2618,95,2025/10/19 19:02,5209.59,ZAR,Camps Bay,Cape Town,PAYMENT,Stock purchase,TXN-2025-000583
2619,169,2025/10/19 19:39,34208.55,ZAR,Somerset West,Pretoria,TRANSFER,Consulting fee,TXN-2025-000625
2620,78,2025/10/20 08:18,10669.77,ZAR,Roodepoort,Pretoria,WITHDRAWAL,Import payment,TXN-2025-001982
2621,86,2025/10/20 08:31,705.07,ZAR,Khayelitsha,Cape Town,WITHDRAWAL,Gift payment,TXN-2025-000797
2622,143,2025/10/20 08:37,4109.01,ZAR,Mitchells Plain,Cape Town,DEPOSIT,Equipment purchase,TXN-2025-002372
2623,128,2025/10/20 09:24,1591.96,ZAR,Mabopane,Pretoria,DEPOSIT,Utility payment,TXN-2025-002589
2624,122,2025/10/20 10:48,27084.75,ZAR,Chatsworth,Durban,WITHDRAWAL,Entertainment costs,TXN-2025-002469
2625,52,2025/10/20 13:01,505.71,ZAR,East London Central,Pretoria,PAYMENT,Property deposit,TXN-2025-000128
2626,173,2025/10/20 14:48,12990,ZAR,Newlands,Pretoria,PAYMENT,Donation,TXN-2025-002159
2627,190,2025/10/20 15:06,7990,ZAR,Mitchells Plain,Cape Town,WITHDRAWAL,Maintenance costs,TXN-2025-000082
2628,173,2025/10/20 15:58,445.05,ZAR,Edenvale,Cape Town,PAYMENT,Accounting services,TXN-2025-000401
2629,5,2025/10/20 16:31,20900,ZAR,Hillcrest,Johannesburg,WITHDRAWAL,IT services,TXN-2025-002044
2630,36,2025/10/20 19:08,707.33,ZAR,Soweto,Johannesburg,DEPOSIT,Marketing services,TXN-2025-001512
2631,195,2025/10/20 19:37,14545.04,ZAR,Richards Bay,Pretoria,TRANSFER,Construction payment,TXN-2025-002163
2632,121,2025/10/20 19:46,11128.17,ZAR,Waterkloof,Pretoria,PAYMENT,Software license,TXN-2025-000856
2633,117,2025/10/21 08:02,12913.52,ZAR,Lynnwood,Durban,PAYMENT,IT services,TXN-2025-001912
2634,46,2025/10/21 08:08,3669.3,ZAR,Kloof,Johannesburg,DEPOSIT,Property investment,TXN-2025-002609
2635,7,2025/10/21 08:08,35187.07,ZAR,Pretoria Central,Pretoria,WITHDRAWAL,Legal fees,TXN-2025-000725
2636,164,2025/10/21 09:54,48341.18,ZAR,George Central,Pretoria,PAYMENT,Marketing services,TXN-2025-001891
2637,80,2025/10/21 14:17,9999,ZAR,Sea Point,Cape Town,WITHDRAWAL,Stock purchase,TXN-2025-002500
2638,154,2025/10/21 15:33,243.94,ZAR,Hatfield,Johannesburg,PAYMENT,Property investment,TXN-2025-001002
2639,26,2025/10/21 15:46,41569.64,ZAR,Krugersdorp,Pretoria,DEPOSIT,Supplier payment,TXN-2025-002281
2640,91,2025/10/21 16:09,38668.27,ZAR,Sunnyside,Pretoria,WITHDRAWAL,Office equipment,TXN-2025-002784
2641,135,2025/10/21 17:16,15000,ZAR,East London Central,Durban,TRANSFER,Business payment,TXN-2025-002993
2642,182,2025/10/21 17:24,9999,ZAR,Randburg,Johannesburg,PAYMENT,Investment capital,TXN-2025-001548
2643,196,2025/10/21 17:54,11734.05,ZAR,Mitchells Plain,Cape Town,PAYMENT,Export proceeds,TXN-2025-000766
2644,42,2025/10/21 19:59,10806.65,ZAR,Alexandra,Johannesburg,WITHDRAWAL,Sponsorship fee,TXN-2025-001446
2645,176,2025/10/22 08:58,284.9,ZAR,Umlazi,Durban,WITHDRAWAL,Investment funds,TXN-2025-002885
2646,2,2025/10/22 12:02,679.35,ZAR,Centurion,Pretoria,TRANSFER,Property deposit,TXN-2025-001978
2647,106,2025/10/22 19:30,25999,ZAR,Kimberley Central,Durban,DEPOSIT,Office equipment,TXN-2025-002194
2648,56,2025/10/23 10:34,15267.2,ZAR,Centurion,Pretoria,TRANSFER,Professional services,TXN-2025-000338
2649,94,2025/10/23 13:07,4842.56,ZAR,Edenvale,Johannesburg,TRANSFER,Commission payment,TXN-2025-001377
2650,42,2025/10/23 13:53,37244.56,ZAR,Mabopane,Pretoria,TRANSFER,IT services,TXN-2025-001735
2651,80,2025/10/23 14:42,5445.01,ZAR,Stellenbosch,Johannesburg,DEPOSIT,Training costs,TXN-2025-002201
2652,67,2025/10/23 14:45,25999,ZAR,Richards Bay,Durban,PAYMENT,IT services,TXN-2025-000881
2653,78,2025/10/23 15:03,39528.55,ZAR,Durban North,Durban,PAYMENT,Property deposit,TXN-2025-000431
2654,118,2025/10/23 15:50,10480.9,ZAR,Salt Rock,Johannesburg,WITHDRAWAL,Service payment,TXN-2025-001510
2655,157,2025/10/23 17:33,9500,ZAR,Camps Bay,Cape Town,WITHDRAWAL,Insurance premium,TXN-2025-000407
2656,45,2025/10/23 17:56,6080.87,ZAR,Nelspruit,Johannesburg,DEPOSIT,Vehicle purchase,TXN-2025-002451
2657,86,2025/10/23 19:39,31079.73,ZAR,Hermanus,Johannesburg,WITHDRAWAL,Stock purchase,TXN-2025-000628
2658,10,2025/10/24 08:28,1391.2,ZAR,East London Central,Durban,DEPOSIT,Equipment lease,TXN-2025-001768
2659,83,2025/10/24 09:25,15000,ZAR,Soweto,Johannesburg,TRANSFER,Medical expenses,TXN-2025-001468
2660,80,2025/10/24 10:27,4170.78,ZAR,Durban North,Durban,PAYMENT,Furniture purchase,TXN-2025-002540
2661,89,2025/10/24 11:32,480.45,ZAR,Arcadia,Cape Town,WITHDRAWAL,Gift payment,TXN-2025-001147
2662,106,2025/10/24 12:19,4405.56,ZAR,Waterkloof,Pretoria,DEPOSIT,Investment funds,TXN-2025-000099
2663,64,2025/10/24 14:12,15900,ZAR,Chatsworth,Durban,DEPOSIT,Vehicle purchase,TXN-2025-002802
2664,130,2025/10/24 14:58,4920.4,ZAR,Benoni,Pretoria,WITHDRAWAL,Service payment,TXN-2025-001579
2665,14,2025/10/24 16:40,286.09,ZAR,Randburg,Johannesburg,DEPOSIT,Legal fees,TXN-2025-002192
2666,163,2025/10/24 17:42,712.77,ZAR,Hatfield,Cape Town,PAYMENT,Import payment,TXN-2025-002726
2667,8,2025/10/25 08:37,35869.64,ZAR,Randburg,Johannesburg,WITHDRAWAL,Supplier payment,TXN-2025-000041
2668,160,2025/10/25 12:29,36984.44,ZAR,Lynnwood,Johannesburg,TRANSFER,Service payment,TXN-2025-002365
2669,192,2025/10/25 12:42,21029.63,ZAR,George Central,Durban,PAYMENT,Trade payment,TXN-2025-000529
2670,14,2025/10/25 15:46,15900,ZAR,Bedfordview,Johannesburg,PAYMENT,Medical expenses,TXN-2025-001441
2671,48,2025/10/25 17:18,7900,ZAR,Kimberley Central,Durban,WITHDRAWAL,Sponsorship fee,TXN-2025-001325
2672,168,2025/10/25 18:59,35310.55,ZAR,Umhlanga Rocks,Cape Town,DEPOSIT,Rental payment,TXN-2025-002191
2673,183,2025/10/26 08:53,10444.57,ZAR,Polokwane,Cape Town,PAYMENT,Property investment,TXN-2025-001106
2674,50,2025/10/26 11:17,8123.7,ZAR,Richards Bay,Cape Town,PAYMENT,Export proceeds,TXN-2025-002085
2675,26,2025/10/26 13:54,30152.28,ZAR,Roodepoort,Pretoria,TRANSFER,Insurance premium,TXN-2025-001050
2676,75,2025/10/26 13:59,1904.37,ZAR,Orange Farm,Johannesburg,TRANSFER,Software license,TXN-2025-001893
2677,64,2025/10/26 15:03,3988.12,ZAR,Newlands,Johannesburg,DEPOSIT,Equipment purchase,TXN-2025-002209
2678,101,2025/10/26 15:28,275.95,ZAR,Brooklyn,Pretoria,DEPOSIT,Insurance premium,TXN-2025-000536
2679,132,2025/10/26 17:07,922.2,ZAR,Rosebank,Johannesburg,TRANSFER,Commission payment,TXN-2025-001484
2680,181,2025/10/26 18:23,6706.83,ZAR,Edenvale,Durban,TRANSFER,Insurance premium,TXN-2025-001864
2681,190,2025/10/26 19:43,1150.52,ZAR,Mamelodi,Pretoria,WITHDRAWAL,Construction materials,TXN-2025-000119
2682,37,2025/10/26 19:44,160.36,ZAR,Menlyn,Pretoria,WITHDRAWAL,Construction payment,TXN-2025-000027
2683,191,2025/10/27 08:35,175.88,ZAR,Umhlanga,Durban,TRANSFER,Maintenance costs,TXN-2025-002835
2684,33,2025/10/27 08:52,4221.41,ZAR,Berea,Johannesburg,PAYMENT,Commission payment,TXN-2025-002182
2685,180,2025/10/27 08:53,5900,ZAR,Sea Point,Cape Town,PAYMENT,Insurance premium,TXN-2025-002640
2686,124,2025/10/27 11:15,35549.68,ZAR,Brooklyn,Pretoria,TRANSFER,Family support,TXN-2025-000726
2687,44,2025/10/27 13:24,3018.28,ZAR,Pretoria Central,Pretoria,DEPOSIT,Rental payment,TXN-2025-000667
2688,38,2025/10/27 13:31,17753.48,ZAR,Benoni,Pretoria,PAYMENT,Professional services,TXN-2025-001408
2689,146,2025/10/27 14:10,3666.46,ZAR,Sea Point,Cape Town,DEPOSIT,Export proceeds,TXN-2025-000949
2690,21,2025/10/27 14:11,16634.21,ZAR,Rosebank,Johannesburg,PAYMENT,School fees,TXN-2025-000213
2691,7,2025/10/27 15:54,43540.72,ZAR,Kimberley Central,Pretoria,TRANSFER,Subscription fee,TXN-2025-002670
